6.055224319774871411e+00,7.867642240240216300e-02,7.235441581336541503e+02,2.507767505089376527e+02
5.652819615323170233e+00,9.950122757616661207e-02,1.990738684683827387e+03,3.205539528953582362e+02
5.921867198691956879e+00,1.765346619203900791e-01,1.135079915357843447e+03,5.634771250729676240e+02
5.966505082011313910e+00,2.421616196991094594e-01,9.847543886824801120e+02,7.713225012909979341e+02
6.077981616881995564e+00,1.366159948103700394e-01,6.483217714683860322e+02,4.350938500513237273e+02
5.888086611908357249e+00,3.019585021687101190e-01,1.212442141792709663e+03,9.620970486887350717e+02
6.073749115549486710e+00,1.549546840523435276e-01,6.603431617515122980e+02,4.934148737893232237e+02
5.860573259572770866e+00,2.325836434253611695e-01,1.315344847388756762e+03,7.427541534164109862e+02
6.206236960157136551e+00,1.982776551304966106e-01,2.413048859901718686e+02,6.302194838613698948e+02
5.966025653147547736e+00,2.560795152716031642e-01,9.836071843078633492e+02,8.154203745713373337e+02
5.987168719937797867e+00,1.501232814889258138e-01,9.334159405722573410e+02,4.787114855182208544e+02
5.860727315278096761e+00,5.183214506524620041e-02,1.340869623660147226e+03,1.658921066222038689e+02
5.677943524663913166e+00,2.519805213118283538e-01,1.873094308538649102e+03,8.090533993843223470e+02
5.814345016026125634e+00,1.858406564235111080e-01,1.469564033284811785e+03,5.947434104710462179e+02
6.038779108754334324e+00,1.540614259115766493e-01,7.705529969799216587e+02,4.908183809214337998e+02
6.270890388902145673e+00,1.491419403175081038e-01,3.880928393419335976e+01,4.742959054306733719e+02
6.045545623334857233e+00,3.024401778533203355e-01,7.299742411765970473e+02,9.606876002583870786e+02
6.001759399801408712e+00,9.539934177168678253e-02,8.920072299465344940e+02,3.043015195270643289e+02
5.974681050832916895e+00,1.544483237767234167e-02,9.809383461191907827e+02,4.930851239876488279e+01
5.955416330188221252e+00,2.554552829315342444e-01,1.016559173622572757e+03,8.136151422042840977e+02
5.960189930118655610e+00,5.017629827654203345e-02,1.026037497093222782e+03,1.602211017003101290e+02
6.237129086524651811e+00,2.312949866994417625e-01,1.436538440113799311e+02,7.346428359365306733e+02
6.122837970237788419e+00,2.599670206176286635e-01,4.973075484701294613e+02,8.258245937551342877e+02
6.155831467044127869e+00,1.360029518778938240e-01,4.024979834297488424e+02,4.327955975770555597e+02
6.092605432657029141e+00,2.830999566297120462e-01,5.881353968763329476e+02,8.991285184018023529e+02
5.838076471710270887e+00,2.865657165941340283e-03,1.413898863995340889e+03,9.178434733024264602e+00
5.672670932926885179e+00,8.363732257553180283e-02,1.930672564000337843e+03,2.692731043365964752e+02
6.012707774035709996e+00,3.947354107688557517e-02,8.597973071334321276e+02,1.259276990996905994e+02
5.795031119519480356e+00,1.998453564815728667e-01,1.526640155519517975e+03,6.397798167271205330e+02
6.148356285921193098e+00,2.564238445706591984e-01,4.184938899621903943e+02,8.144430087983545263e+02
6.036391707257958039e+00,2.671160857522173956e-02,7.848597903790597456e+02,8.518521969805937033e+01
5.726027597411442294e+00,2.771610817964379470e-01,1.716424620169969103e+03,8.878407722945751175e+02
5.740871908840067483e+00,2.892355002147092846e-01,1.666540426325616863e+03,9.257738931500227864e+02
6.093595819790909474e+00,4.563778785036998881e-02,6.027846034448911041e+02,1.454202122164236357e+02
6.170280209079917810e+00,2.409790133036529280e-01,3.515035465663592049e+02,7.655058325302954927e+02
6.270049653730278116e+00,8.584248695019865150e-02,4.169644901640667456e+01,2.731627035530597141e+02
